Adjustment Type,Asset ID,Asset Title,Asset Labels,Asset Channel ID,Asset Type,Custom ID,ISRC,UPC,GRid,Artist,Album,Label,Administer Publish Rights,Owned Views,YouTube Revenue Split : Auction,YouTube Revenue Split : Reserved,YouTube Revenue Split : Partner Sold YouTube Served,YouTube Revenue Split : Partner Sold Partner Served,YouTube Revenue Split,Partner Revenue : Auction,Partner Revenue : Reserved,Partner Revenue : Partner Sold YouTube Served,Partner Revenue : Partner Sold Partner Served,Partner Revenue
None,A733149955531854,La cita,,,Sound Recording,196626355034_ARG991034987,ARG991034987,196626355034,,El Tecla,Ineditos,Magenta,no,1271,0.241211,0,0,0,0.241211,0.096723,0,0,0,0.096723
None,A334847740137518,Los ruiditos,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991035053,196626369376,,Topo Gigio,,Magenta,no,708,0.213275,0,0,0,0.213275,0.096012,0,0,0,0.096012
None,A943259294792353,El es mi amigo topito,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991035061,196626369376,,Topo Gigio,,Magenta,no,1289,0.212587,0,0,0,0.212587,0.095752,0,0,0,0.095752
None,A499057399213469,Titanio,,UCOlbjx3hKT7IsQNRLyVoooA,Art Track,,ARG991034892,196626282774,,La 17 de Santa Fe,,Magenta,no,263,0.20421,0,0,0,0.20421,0.09195,0,0,0,0.09195
None,A512633667041399,Los Charros Grandes exitos en vivo,,UChpFxnsr_t8vAqkmS9QcxSw,Music Video,CANAM5Lvmf0,,,,Los  Charros grandes exitos en vivo,,,no,217,0.221063,0,0,0,0.221063,0.089798,0,0,0,0.089798
None,A377843889722124,(no publicar) (para huella) jean carlos ft claudio toledo,,UCAKInMJc6MOUJigFGHeMluw,Music Video,xGUHZNp_Bwo,,,,El Gordo Luis,,,no,11174,0.220231,0,0,0,0.220231,0.088217,0,0,0,0.088217
None,A873668266947158,Lo que te di,,UCOlbjx3hKT7IsQNRLyVoooA,Art Track,,ARG991034966,196626282774,,La 17 de Santa Fe,,Magenta,no,345,0.193813,0,0,0,0.193813,0.087288,0,0,0,0.087288
None,A126687231113399,Mi soledad y yo,,UCOlbjx3hKT7IsQNRLyVoooA,Art Track,,ARG991034894,196626282774,,La 17 de Santa Fe,,Magenta,no,349,0.191018,0,0,0,0.191018,0.086032,0,0,0,0.086032
None,A449066042109660,No Controles Mis Quesitos,,,Sound Recording,ARG991033201,ARG991033201,,,Topo Gigio,Topo Gigio,Magenta,no,6051,0.211681,0,0,0,0.211681,0.084714,0,0,0,0.084714
None,A232177808170785,Supermerk2 - Las Pibas Quieren Sexo / El Avion│ VIVO CUMBIA KONEX,,UCpsh-raymPreLKoH_O0UvFw,Music Video,3HwH_au1VIU,,,,Supermerk2,,,no,390,0.187519,0,0,0,0.187519,0.084427,0,0,0,0.084427
None,A874280079625666,Popurri de Canciones,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991033207,196292882810,,Topo Gigio,,Magenta,no,753,0.174196,0,0,0,0.174196,0.078443,0,0,0,0.078443
None,A335937631108741,Me enamore,,UCOlbjx3hKT7IsQNRLyVoooA,Art Track,,ARG991034898,196626282774,,La 17 de Santa Fe,,Magenta,no,285,0.172639,0,0,0,0.172639,0.077748,0,0,0,0.077748
None,A428146400421432,Depre,,UCOXQXYoyEGGSjY6jpUoupiQ,Art Track,,ARG991034951,196626197801,,Junior Baila Conmigo,,Magenta,no,372,0.169284,0,0,0,0.169284,0.076228,0,0,0,0.076228
None,A447873309368548,Tu te creias de la alta,,UCDjsAXhjvU4JsFrAWGwVGrg,Art Track,,ARG991034977,196626274892,,Repiola,,Magenta,no,870,0.166214,0,0,0,0.166214,0.074859,0,0,0,0.074859
None,A886233404619915,Solo Contigo / Solterita /La Cabecita / El Negro / El Garronero / Borracha y Sin Bombacha,,,Sound Recording,196626393074_ARG991035080,ARG991035080,196626393074,,Banda Mix,Solo Contigo / Solterita /La Cabecita / El Negro / El Garronero / Borracha y Sin Bombacha,Magenta,no,651,0.185728,0,0,0,0.185728,0.074301,0,0,0,0.074301
None,A971935129469656,No te creas tan importante / Me vas a extrañar / La loba,,,Sound Recording,196626453907_ARG991035093,ARG991035093,196626453907,,Erica y su nueva Sonora,No te creas tan importante / Me vas a extrañar / La loba,,no,186,0.180671,0,0,0,0.180671,0.072314,0,0,0,0.072314
None,A883079457173358,La flor,,UCDjsAXhjvU4JsFrAWGwVGrg,Art Track,,ARG991034979,196626274892,,Repiola,,Magenta,no,802,0.155747,0,0,0,0.155747,0.070158,0,0,0,0.070158
None,A919122070418516,Terminaron las clases,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991035059,196626369376,,Topo Gigio,,Magenta,no,596,0.155729,0,0,0,0.155729,0.070123,0,0,0,0.070123
None,A503001228546746,No Debes Llorar (En Vivo),,,Sound Recording,196006513184_ARG991033045_34714102,,196006513184,,,,,no,2739,0.17313,0,0,0,0.17313,0.069658,0,0,0,0.069658
None,A165437995399965,Extraños en la noche,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991035047,196626369376,,Topo Gigio,,Magenta,no,841,0.150435,0,0,0,0.150435,0.067744,0,0,0,0.067744
None,A548905918885940,Compañera Mía,,,Sound Recording,195497420841_ARG991031862_32427177,,195497420841,,,,,no,1264,0.163787,0,0,0,0.163787,0.065634,0,0,0,0.065634
None,A524891905439297,,,UCpsh-raymPreLKoH_O0UvFw,Music Video,,,,,Supermerk2,,Magenta,no,395,0.145357,0,0,0,0.145357,0.065484,0,0,0,0.065484
None,A199132790600344,Los Abuelitos,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991033208,196292882810,,Topo Gigio,,Magenta,no,893,0.144317,0,0,0,0.144317,0.065003,0,0,0,0.065003
None,A249028890386216,Mi Muñeca,,,Sound Recording,196626188250_ARG991034962,ARG991034962,196626188250,,Siete Lunas,Sin Rumbo / Mi muñeca,Magenta,no,570,0.161154,0,0,0,0.161154,0.064476,0,0,0,0.064476
None,A185536463387101,Los globitos,,,Sound Recording,196626369376_ARG991035052,ARG991035052,196626369376,,Topo Gigio,Topo Gigio,Magenta,no,5206,0.157894,0,0,0,0.157894,0.063209,0,0,0,0.063209
None,A132545593528948,Cadena perpetua,,UC0vYxCcfc9n60tFeOMlD5xA,Art Track,,ARG991034769,196626020079,,El Toque,,Magenta,no,80,0.137302,0,0,0,0.137302,0.061804,0,0,0,0.061804
None,A232156268289785,Mis dos papas,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991035055,196626369376,,Topo Gigio,,Magenta,no,972,0.137171,0,0,0,0.137171,0.061799,0,0,0,0.061799
None,A103990223891040,Rock del quesito,,,Sound Recording,196626369376_ARG991035057,ARG991035057,196626369376,,Topo Gigio,Topo Gigio,Magenta,no,218,0.15356,0,0,0,0.15356,0.061449,0,0,0,0.061449
None,A750758771194411,Dos arbolitos,,,Sound Recording,196626369376_ARG991035056,ARG991035056,196626369376,,Topo Gigio,Topo Gigio,Magenta,no,3037,0.152173,0,0,0,0.152173,0.0609,0,0,0,0.0609
None,A557517135071621,Adios amor,,UCUBElWrBKuUGtaSEjJQmSxw,Art Track,,ARG991035132,196626512178,,Grupo Bandy2,,Magenta,no,232,0.13518,0,0,0,0.13518,0.060882,0,0,0,0.060882
None,A412818275735885,Batucada,,,Sound Recording,196626369376_ARG991035046,ARG991035046,196626369376,,Topo Gigio,Topo Gigio,Magenta,no,1984,0.150886,0,0,0,0.150886,0.060371,0,0,0,0.060371
None,A936889454366464,,,UCpsh-raymPreLKoH_O0UvFw,Music Video,,,,,Supermerk2,,Magenta,no,267,0.132421,0,0,0,0.132421,0.059614,0,0,0,0.059614
None,A690838018654982,Las Mañanitas,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991033198,196292882810,,Topo Gigio,,Magenta,no,714,0.129393,0,0,0,0.129393,0.058266,0,0,0,0.058266
None,A235326925637673,Los globitos,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991035052,196626369376,,Topo Gigio,,Magenta,no,561,0.12448,0,0,0,0.12448,0.056047,0,0,0,0.056047
None,A437065129823086,No ha parado de llover,,UCOlbjx3hKT7IsQNRLyVoooA,Art Track,,ARG991034896,196626282774,,La 17 de Santa Fe,,Magenta,no,316,0.124217,0,0,0,0.124217,0.055962,0,0,0,0.055962
None,A247051654576358,Maldita y mentirosa,,UCDjsAXhjvU4JsFrAWGwVGrg,Art Track,,ARG991034978,196626274892,,Repiola,,Magenta,no,777,0.124007,0,0,0,0.124007,0.055871,0,0,0,0.055871
None,A921479364116740,Hablame de ti,,UCUBElWrBKuUGtaSEjJQmSxw,Art Track,,ARG991035125,196626512178,,Grupo Bandy2,,Magenta,no,102,0.123607,0,0,0,0.123607,0.055644,0,0,0,0.055644
None,A902535064299097,Terminaron las clases,,,Sound Recording,196626369376_ARG991035059,ARG991035059,196626369376,,Topo Gigio,Topo Gigio,Magenta,no,2131,0.138267,0,0,0,0.138267,0.055321,0,0,0,0.055321
None,A858224974291301,El tren de chocolate,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991033206,196292882810,,Topo Gigio,,Magenta,no,789,0.12201,0,0,0,0.12201,0.054943,0,0,0,0.054943
None,A631059791853670,Fue cobardia,,UCOXQXYoyEGGSjY6jpUoupiQ,Art Track,,ARG991035044,196626381415,,Junior Baila Conmigo,,Magenta,no,177,0.120066,0,0,0,0.120066,0.054068,0,0,0,0.054068
None,A892057227759851,Oye mi amor,,UCOlbjx3hKT7IsQNRLyVoooA,Art Track,,ARG991034893,196626282774,,La 17 de Santa Fe,,Magenta,no,257,0.118506,0,0,0,0.118506,0.05338,0,0,0,0.05338
None,A516069895700000,Como eran las cosas,,UCOlbjx3hKT7IsQNRLyVoooA,Art Track,,ARG991034899,196626282774,,La 17 de Santa Fe,,Magenta,no,218,0.117476,0,0,0,0.117476,0.052908,0,0,0,0.052908
None,A954051314085328,Cumpleaños Feliz,,,Sound Recording,ARG991033196,ARG991033196,,,Topo Gigio,Topo Gigio,Magenta,no,4684,0.131257,0,0,0,0.131257,0.052531,0,0,0,0.052531
None,A337240043139058,Y todo queda en nada,,UCOlbjx3hKT7IsQNRLyVoooA,Art Track,,ARG991034897,196626282774,,La 17 de Santa Fe,,Magenta,no,279,0.11657,0,0,0,0.11657,0.052511,0,0,0,0.052511
None,A492927213221271,En el Bosque de la China,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991033199,196292882810,,Topo Gigio,,Magenta,no,805,0.113472,0,0,0,0.113472,0.051108,0,0,0,0.051108
None,A263395267495817,Dos corazones / Nadie como tu,,,Sound Recording,196626447562_ARG991035097,ARG991035097,196626447562,,Claudio Toledo ft Eze Bonino,Dos corazones / Nadie como tu,,no,1361,0.127511,0,0,0,0.127511,0.051039,0,0,0,0.051039
None,A948465282996630,No voy a cambiar (En Vivo),,,Sound Recording,196626166173_ARG991034959,ARG991034959,196626166173,,Dalila,Mi Vida (En Vivo),Magenta,no,392,0.127193,0,0,0,0.127193,0.050942,0,0,0,0.050942
None,A158227377341389,Batucada,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991035046,196626369376,,Topo Gigio,,Magenta,no,732,0.111499,0,0,0,0.111499,0.050206,0,0,0,0.050206
None,A356537616989952,Daniel Cardozo la ex Voz de Los Charros + Daniel Agostini Mario Luis Los del Fuego Damas Gratis etc,,UChpFxnsr_t8vAqkmS9QcxSw,Music Video,mNxBcpEkJ-U,,,,damas gratis,,,no,0,0.111556,0,0,0,0.111556,0.050204,0,0,0,0.050204
None,A692688532023251,Esa es mi mama linda,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991033197,196292882810,,Topo Gigio,,Magenta,no,897,0.106058,0,0,0,0.106058,0.047784,0,0,0,0.047784
None,A467319107125919,El mosquito atrevido,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991035048,196626369376,,Topo Gigio,,Magenta,no,716,0.105972,0,0,0,0.105972,0.047726,0,0,0,0.047726
None,A477029808042203,Dos arbolitos,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991035056,196626369376,,Topo Gigio,,Magenta,no,768,0.104571,0,0,0,0.104571,0.047094,0,0,0,0.047094
None,A578531277725403,Te Vas a Arrepentir (En Vivo),,,Sound Recording,196006513184_ARG991033055_34714113,,196006513184,,,,,no,2180,0.116055,0,0,0,0.116055,0.046838,0,0,0,0.046838
None,A469957864705705,,,UCpsh-raymPreLKoH_O0UvFw,Music Video,,,,,Supermerk2,,Magenta,no,199,0.103165,0,0,0,0.103165,0.046458,0,0,0,0.046458
None,A720626316738896,Los Charros en Pasión de Sábado,,UChpFxnsr_t8vAqkmS9QcxSw,Music Video,SnLFBV-ZprU,,,,los charros,,,no,111,0.101449,0,0,0,0.101449,0.04568,0,0,0,0.04568
None,A222942340927765,Aunque sea en otra vida (En Vivo),,UCVNp9iqJCyXGfmRh6YpA02w,Art Track,,ARG991034954,196626166173,,Dalila,,Magenta,no,345,0.100347,0,0,0,0.100347,0.045216,0,0,0,0.045216
None,A943663774646621,Quiero Ser Cómo Mi Papá,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991033202,196292882810,,Topo Gigio,,Magenta,no,874,0.097976,0,0,0,0.097976,0.044148,0,0,0,0.044148
None,A303314263819287,El Día del Niño,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991033203,196292882810,,Topo Gigio,,Magenta,no,602,0.096979,0,0,0,0.096979,0.043676,0,0,0,0.043676
None,A218186060479621,Cumpleaños Feliz,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991033196,196292882810,,Topo Gigio,,Magenta,no,884,0.09482,0,0,0,0.09482,0.042716,0,0,0,0.042716
None,A393649754796532,Las palmas,,UCDjsAXhjvU4JsFrAWGwVGrg,Art Track,,ARG991034981,196626274892,,Repiola,,Magenta,no,645,0.094393,0,0,0,0.094393,0.042528,0,0,0,0.042528
None,A801911884552907,Lo que sangra (Cúpula),,UCOlbjx3hKT7IsQNRLyVoooA,Art Track,,ARG991034895,196626282774,,La 17 de Santa Fe,,Magenta,no,222,0.094174,0,0,0,0.094174,0.042416,0,0,0,0.042416
None,A167837248900309,Concavo y convexo (En Vivo),,UCVNp9iqJCyXGfmRh6YpA02w,Art Track,,ARG991034958,196626166173,,Dalila,,Magenta,no,291,0.09376,0,0,0,0.09376,0.04224,0,0,0,0.04224
None,A858783269148346,You're the sunshine of my life,,,Sound Recording,885686371398_ARG991009534_3191482,,885686371398,,,,,no,68,0.103992,0,0,0,0.103992,0.041608,0,0,0,0.041608
None,A525984016887873,Joda en el barrio / Ella me llama,,UC0d7HNGNw0gmTyQcLysSPDQ,Art Track,,ARG991034972,196626292544,,Sound de Barrio,,Magenta,no,301,0.088817,0,0,0,0.088817,0.040005,0,0,0,0.040005
None,A612915198105305,Todo esta en vos,,UC1EXSNPlRzRFdBhnmxco2ug,Art Track,,ARG991034941,196626206749,,El Tecla,,Magenta,no,224,0.08786,0,0,0,0.08786,0.039563,0,0,0,0.039563
None,A576311024525265,Cantando con los numeros,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991033205,196292882810,,Topo Gigio,,Magenta,no,685,0.087635,0,0,0,0.087635,0.039483,0,0,0,0.039483
None,A516720034270890,Mientes / Te fuiste de aqui / Me duele amarte,,UCXYp-xKVvEPkLdooeob1p9w,Art Track,,ARG991034952,196626182456,,Sentimiento Urbano,,Magenta,no,212,0.086039,0,0,0,0.086039,0.03875,0,0,0,0.03875
None,A933591318899175,Loca,,UCDjsAXhjvU4JsFrAWGwVGrg,Art Track,,ARG991034980,196626274892,,Repiola,,Magenta,no,522,0.085944,0,0,0,0.085944,0.038706,0,0,0,0.038706
None,A689282787079750,Ojala,,,Sound Recording,196626427663_ARG991035077,ARG991035077,196626427663,,La Fiesta,Ojala,Magenta,no,750,0.095787,0,0,0,0.095787,0.038324,0,0,0,0.038324
None,A230301508938825,Turrito de la escuela,,UCMgDUKjsvdYxw0QxnuCxD7g,Art Track,,ARG991035023,196626293152,,Marito,,Magenta,no,202,0.084406,0,0,0,0.084406,0.038022,0,0,0,0.038022
None,A833167685795571,Los Charros en vivo tropicalisima,,UChpFxnsr_t8vAqkmS9QcxSw,Music Video,hvKa5tMv6eU,,,,Los Charros en vivo en Tropicalisima,,,no,129,0.081995,0,0,0,0.081995,0.036923,0,0,0,0.036923
None,A339820653168639,Mama una Hermana Más,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991033204,196292882810,,Topo Gigio,,Magenta,no,609,0.081799,0,0,0,0.081799,0.03685,0,0,0,0.03685
None,A449940364683600,Instrumental 1,,UCDjsAXhjvU4JsFrAWGwVGrg,Art Track,,ARG991034982,196626274892,,Repiola,,Magenta,no,419,0.080705,0,0,0,0.080705,0.036346,0,0,0,0.036346
None,A613807300520463,Tacos y helados,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991035058,196626369376,,Topo Gigio,,Magenta,no,444,0.078878,0,0,0,0.078878,0.035515,0,0,0,0.035515
None,A378113028326638,Solo querias divertirte,,UCUBElWrBKuUGtaSEjJQmSxw,Art Track,,ARG991035130,196626512178,,Grupo Bandy2,,Magenta,no,81,0.077695,0,0,0,0.077695,0.034989,0,0,0,0.034989
None,A409938593115460,Mi Muñeca,,UCfDjDGY1chxXYrKYOEgx0bA,Art Track,,ARG991034962,196626188250,,Siete Lunas,,Magenta,no,256,0.077069,0,0,0,0.077069,0.034718,0,0,0,0.034718
None,A804158600313959,Los ruiditos,,,Sound Recording,196626369376_ARG991035053,ARG991035053,196626369376,,Topo Gigio,Topo Gigio,Magenta,no,5023,0.086366,0,0,0,0.086366,0.034582,0,0,0,0.034582
None,A239718588154660,Micro Bandy2,,UCUBElWrBKuUGtaSEjJQmSxw,Art Track,,ARG991035119,196626512178,,Grupo Bandy2,,Magenta,no,81,0.07492,0,0,0,0.07492,0.033738,0,0,0,0.033738
None,A516965094434103,Titan,,UCwZJvlCZUL0s5uu5LZp2u3A,Art Track,,ARG991034973,196626264565,,El Jarra,,Magenta,no,194,0.074298,0,0,0,0.074298,0.033454,0,0,0,0.033454
None,A533888002945677,Fiera inquieta (En Vivo),,UCVNp9iqJCyXGfmRh6YpA02w,Art Track,,ARG991034955,196626166173,,Dalila,,Magenta,no,272,0.072511,0,0,0,0.072511,0.032669,0,0,0,0.032669
None,A804940657438452,La fiesta del topo gigio,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991035050,196626369376,,Topo Gigio,,Magenta,no,567,0.072382,0,0,0,0.072382,0.032603,0,0,0,0.032603
None,A817053525181252,Siete Lunas,,,Sound Recording,195497420841_ARG991031863_32427191,,195497420841,,,,,no,1454,0.080437,0,0,0,0.080437,0.032267,0,0,0,0.032267
None,A670163443121395,Que será de ti (En Vivo),,UCVNp9iqJCyXGfmRh6YpA02w,Art Track,,ARG991034953,196626166173,,Dalila,,Magenta,no,209,0.071057,0,0,0,0.071057,0.032015,0,0,0,0.032015
None,A377518060301059,Levanten las Manos,,,Sound Recording,191018223397_ARG991022133_24242901,,191018223397,,,,,no,48,0.079589,0,0,0,0.079589,0.031839,0,0,0,0.031839
None,A858235221316574,Cumbia hasta el lunes,,UC2RQMCMHywPq44hnjZebe6w,Art Track,,ARG991035020,196626322609,,Cristian y Maru,,Magenta,no,139,0.068836,0,0,0,0.068836,0.031009,0,0,0,0.031009
None,A405298545542524,Puerto Montt,,,Sound Recording,196626355034_ARG991034989,ARG991034989,196626355034,,El Tecla,Ineditos,Magenta,no,181,0.077114,0,0,0,0.077114,0.030846,0,0,0,0.030846
None,A519055578610119,Daniel Cardozo vete,,UChpFxnsr_t8vAqkmS9QcxSw,Music Video,8162FKXakxU,,,,Los Charros,,,no,0,0.068336,0,0,0,0.068336,0.030752,0,0,0,0.030752
None,A125564355499320,Mulo Raro,,,Sound Recording,191018223397_ARG991022131_24242899,,191018223397,,,,,no,59,0.073667,0,0,0,0.073667,0.029475,0,0,0,0.029475
None,A136668733791410,Repiola   Una vela cover de Pity Alvarez   Lyrics,,UCkYO_0UQNfMkz_aY-g-M6Bg,Music Video,9BowjxoeUqc,,,,repiola,,,no,0,0.064608,0,0,0,0.064608,0.029077,0,0,0,0.029077
None,A262004480555675,Mi nuevo hermanito,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991035054,196626369376,,Topo Gigio,,Magenta,no,529,0.06445,0,0,0,0.06445,0.029032,0,0,0,0.029032
None,A475484339071148,Tu (Acústico),,UCh4WODqsVWoR-rxox8EAa4A,Art Track,,ARG991035043,196626363534,,Brian Lanzelotta,,Magenta,no,138,0.06189,0,0,0,0.06189,0.027885,0,0,0,0.027885
None,A939959563363892,Te necesito,,UCUBElWrBKuUGtaSEjJQmSxw,Art Track,,ARG991035121,196626512178,,Grupo Bandy2,,Magenta,no,93,0.060773,0,0,0,0.060773,0.027369,0,0,0,0.027369
None,A370029717902777,Instrumental 2,,UCDjsAXhjvU4JsFrAWGwVGrg,Art Track,,ARG991034983,196626274892,,Repiola,,Magenta,no,298,0.060685,0,0,0,0.060685,0.027334,0,0,0,0.027334
None,A230521282102018,Pideme la luna Remix Repiola,,UCkYO_0UQNfMkz_aY-g-M6Bg,Music Video,Ibxm0IlAXGw,,,,repiola,,,no,0,0.05921,0,0,0,0.05921,0.026647,0,0,0,0.026647
None,A240161430601671,El Golpe ft El tecla - Me vas a extrañar,,UCx1wKKjyMu8LkYL-OITUqzA,Music Video,tPvwg9WEl8Y,,,,El Tecla,,,no,151,0.059152,0,0,0,0.059152,0.026647,0,0,0,0.026647
None,A428168031895272,LOS CHARROS EN VIVO,,UChpFxnsr_t8vAqkmS9QcxSw,Music Video,R1uScQmCWyI,,,,LOS CHARROS,,,no,62,0.058758,0,0,0,0.058758,0.026452,0,0,0,0.026452
None,A848128297734788,Cumbia Cuentale (En Vivo),,,Sound Recording,196006513184_ARG991033050_34714108,,196006513184,,,,,no,1358,0.061118,0,0,0,0.061118,0.024562,0,0,0,0.024562
None,A884536218175879,Me vas a extrañar,,,Sound Recording,196626512178_ARG991035128,ARG991035128,196626512178,,Grupo Bandy2,Inmortales,,no,231,0.061118,0,0,0,0.061118,0.024504,0,0,0,0.024504
None,A723177576202493,Las prefiero a todas,,UCl1fdv2VyZLUAzzfdb19KWw,Art Track,,ARG991035051,196626369376,,Topo Gigio,,Magenta,no,521,0.054134,0,0,0,0.054134,0.024385,0,0,0,0.024385
None,A401539267986257,El mosquito atrevido,,,Sound Recording,196626369376_ARG991035048,ARG991035048,196626369376,,Topo Gigio,Topo Gigio,Magenta,no,5015,0.059795,0,0,0,0.059795,0.023953,0,0,0,0.023953
None,A906602905476060,No voy a cambiar (En Vivo),,UCVNp9iqJCyXGfmRh6YpA02w,Art Track,,ARG991034959,196626166173,,Dalila,,Magenta,no,282,0.053069,0,0,0,0.053069,0.02392,0,0,0,0.02392
None,A911488463919657,Tu oportunidad (En Vivo),,UCVNp9iqJCyXGfmRh6YpA02w,Art Track,,ARG991034956,196626166173,,Dalila,,Magenta,no,271,0.052994,0,0,0,0.052994,0.023873,0,0,0,0.023873
None,A153397734452843,Besos Mojados / Una noche de dos / Yo no voy a llorar,,UCMgDUKjsvdYxw0QxnuCxD7g,Art Track,,ARG991034963,196626245588,,Marito,,Magenta,no,192,0.052519,0,0,0,0.052519,0.023657,0,0,0,0.023657
None,A305532318252319,Perro fiel,,UCUBElWrBKuUGtaSEjJQmSxw,Art Track,,ARG991035133,196626512178,,Grupo Bandy2,,Magenta,no,106,0.050544,0,0,0,0.050544,0.022762,0,0,0,0.022762
None,A353683601310395,,,UCpsh-raymPreLKoH_O0UvFw,Music Video,,,,,Supermerk2,,Magenta,no,174,0.048887,0,0,0,0.048887,0.022009,0,0,0,0.022009
None,A482352402229848,Por Culpa de Tus Besos,,,Sound Recording,195497420841_ARG991031857_32427106,,195497420841,,,,,no,1144,0.053955,0,0,0,0.053955,0.021649,0,0,0,0.021649
None,A803081824197411,Amor secreto,,UCXYp-xKVvEPkLdooeob1p9w,Art Track,,ARG991034942,196626158802,,Sentimiento Urbano,,Magenta,no,126,0.0471,0,0,0,0.0471,0.021221,0,0,0,0.021221
None,A779997845381986,Chamarrita del Amor,,,Sound Recording,196006065744_ARG991032379_34431165,,196006065744,,,,,no,542,0.052747,0,0,0,0.052747,0.021175,0,0,0,0.021175
None,A965845927625305,Amor a escondidas,,UCUBElWrBKuUGtaSEjJQmSxw,Art Track,,ARG991035123,196626512178,,Grupo Bandy2,,Magenta,no,62,0.046379,0,0,0,0.046379,0.020892,0,0,0,0.020892
None,A960509959517466,Nada,,UCUBElWrBKuUGtaSEjJQmSxw,Art Track,,ARG991035126,196626512178,,Grupo Bandy2,,Magenta,no,48,0.043745,0,0,0,0.043745,0.019695,0,0,0,0.019695
None,A889563035776091,Si la ves,,UC1EXSNPlRzRFdBhnmxco2ug,Art Track,,ARG991034913,196626163615,,El Tecla,,Magenta,no,190,0.04111,0,0,0,0.04111,0.018519,0,0,0,0.018519
None,A560726352504786,No te veo,,,Sound Recording,196626426550_ARG991035078,ARG991035078,196626426550,,La Fiesta,No te veo,Magenta,no,517,0.045989,0,0,0,0.045989,0.018404,0,0,0,0.018404
None,A441209043046494,Mis dos papas,,,Sound Recording,196626369376_ARG991035055,ARG991035055,196626369376,,Topo Gigio,Topo Gigio,Magenta,no,5041,0.045631,0,0,0,0.045631,0.018288,0,0,0,0.018288
None,A483476093899063,Como duele,,UCUBElWrBKuUGtaSEjJQmSxw,Art Track,,ARG991035120,196626512178,,Grupo Bandy2,,Magenta,no,53,0.039397,0,0,0,0.039397,0.017744,0,0,0,0.017744
None,A347440991690752,Me vas a extrañar,,UCUBElWrBKuUGtaSEjJQmSxw,Art Track,,ARG991035128,196626512178,,Grupo Bandy2,,Magenta,no,104,0.038927,0,0,0,0.038927,0.017538,0,0,0,0.017538
None,A257209287225116,Prende el Fuego,,,Sound Recording,196006065744_ARG991032384_34431190,,196006065744,,,,,no,509,0.043601,0,0,0,0.043601,0.01751,0,0,0,0.01751
None,A925102715493784,La Pagaras (En Vivo),,,Sound Recording,196006513184_ARG991033062_34714120,,196006513184,,,,,no,587,0.043136,0,0,0,0.043136,0.017337,0,0,0,0.017337
None,A199047372633901,Ya no siento nada,,UCOlbjx3hKT7IsQNRLyVoooA,Art Track,,ARG991034889,196626282774,,La 17 de Santa Fe,,Magenta,no,136,0.038202,0,0,0,0.038202,0.01721,0,0,0,0.01721
None,A350722457747485,El Amor de Tu Vida / Necesito una Droga (En Vivo),,UCrshtfBbSM3F9YE8OrZx8DA,Art Track,,ARG991034927,196626175168,,Sound de Barrio & Colonia,,Magenta,no,149,0.037141,0,0,0,0.037141,0.016731,0,0,0,0.016731
None,A392975181920384,Instrumental 3,,UCDjsAXhjvU4JsFrAWGwVGrg,Art Track,,ARG991034984,196626274892,,Repiola,,Magenta,no,292,0.036317,0,0,0,0.036317,0.016363,0,0,0,0.016363
None,A172894983045080,Repiola Remix enganchado 2022  Cumbia Base,,UCkYO_0UQNfMkz_aY-g-M6Bg,Music Video,M7LSYzArRpc,,,,Repiola,,,no,0,0.036115,0,0,0,0.036115,0.016256,0,0,0,0.016256
None,A862335656302926,Despedida (En Vivo),,,Sound Recording,196006513184_ARG991033063_34714121,,196006513184,,,,,no,598,0.040184,0,0,0,0.040184,0.01621,0,0,0,0.01621
None,A272496593972900,Las prefiero a todas,,,Sound Recording,196626369376_ARG991035051,ARG991035051,196626369376,,Topo Gigio,Topo Gigio,Magenta,no,5319,0.040396,0,0,0,0.040396,0.016192,0,0,0,0.016192
